ID	"node.degree"	"node.betw"	"node.stress"	"node.evcent"	"Clustering.Coefficient"	No. module	Zi	Pi	Role	Flag	Taxonomy	Abundance	Top?
OTU_911	3	56.8566014500642	1324	0.0104466094899702	0	2	-0.0896892370404554	0	0	-1	Proteobacteria	153	0
OTU_924	6	159.855240145866	1383	0.0289347997190959	0.0666666666666667	3	-0.613939163161378	0.444444444444444	0	0	Gemmatimonadetes	619	1
OTU_940	4	682.407133324432	3234	0.00335798608630956	0	6	0	0.625	1	-1	Acidobacteria	295	0
OTU_944	7	3.26666666666667	12	0.000355607532100461	0.571428571428571	11	0.490511471587973	0	0	0	Firmicutes	13819	1
OTU_958	19	364.886306122796	4505	0.166504817368462	0.450292397660819	3	1.1151932900463	0	0	-1	Actinobacteria	2550	0
OTU_983	1	0	0	0.00722079343767199	0	1	-0.51866471643947	0	0	-1	Firmicutes	302	0
OTU_985	3	21.6961789921029	193	0.00109353839848577	0.333333333333333	0	-0.323265905237286	0	0	-1	Acidobacteria	668	0
OTU_999	10	22.2299012054487	501	0.10322896080951	0.755555555555556	3	-0.15283717563933	0.34	0	0	Planctomycetes	495	1
OTU_1014	1	0	0	0.000628647639389252	0	2	-0.534235890197495	0	0	-1	Bacteroidetes	235	0
OTU_1017	2	0	0	0.000701331791609323	1	0	-0.584689637298744	0	0	-1	Proteobacteria	639	0
OTU_1021	2	400	3356	0.000186034499599518	0	2	-0.311962563618975	0	0	-1	Actinobacteria	175	0
OTU_1039	1	0	0	0.00236945709951995	0	2	-0.534235890197495	0	0	0	Armatimonadetes	212	1
OTU_1046	6	90.2988666476435	857	0.00197036514148359	0.6	11	0.18394180184549	0	0	0	Firmicutes	40900	1
OTU_1061	1	0	0	0.012218023674632	0	3	-0.959765653802914	0	0	-1	Proteobacteria	503	0
OTU_1078	2	400	3145	0.000144984213698309	0	2	-0.311962563618975	0	0	0	Proteobacteria	364	0
OTU_1091	2	4.3337593070545	108	0.00995594674468871	0	2	-0.311962563618975	0	0	-1	Planctomycetes	166	0
OTU_1092	2	4.3337593070545	108	0.00995594674468871	0	2	-0.311962563618975	0	0	0	Planctomycetes	216	1
OTU_1101	15	159.846750601229	2333	0.130628814542399	0.476190476190476	3	0.654091302524253	0	0	-1	Acidobacteria	1345	0
OTU_1119	3	1.27705627705628	12	0.020174289746307	0.666666666666667	3	-0.72921466004189	0	0	0	Actinobacteria	452	0
OTU_1140	4	674.798274819609	4529	0.0108806362129802	0	2	-0.311962563618975	0.5	0	-1	Actinobacteria	173	0
OTU_1172	1	0	0	3.82958398954934e-13	0	4	-0.808640209270417	0	0	0	Actinobacteria	372	0
OTU_1173	1	0	0	0.000490662745281487	0	2	-0.534235890197495	0	0	-1	Actinobacteria	191	0
OTU_1202	3	0	0	4.99867540829174e-12	1	4	-0.301445758485422	0	0	-1	Proteobacteria	269	0
OTU_1203	12	121.170787501843	2117	0.105823845341998	0.5	3	0.0777138181216935	0.291666666666667	0	-1	Proteobacteria	2350	0
OTU_1211	1	0	0	0.000180645162639699	0	6	-0.637377439199098	0	0	0	Planctomycetes	228	1
OTU_1228	3	56.8566014500642	1324	0.0104466094899702	0	2	-0.0896892370404554	0	0	0	Planctomycetes	179	0
OTU_1251	2	0	0	3.25715652960817e-05	1	11	-1.04233687712444	0	0	0	Firmicutes	1165	0
OTU_1253	5	455.196786950011	5029	0.0111643778997979	0.1	0	-0.584689637298744	0.48	0	-1	Unclassified	235	0
OTU_1265	1	0	0	5.54735218941967e-58	0	22	0	0	0	-1	Verrucomicrobia	155	0
OTU_1278	2	39.3472700599412	940	0.00807715239045025	0	2	-0.311962563618975	0	0	-1	Proteobacteria	186	0
OTU_1298	1	0	0	3.10460488462942e-12	0	4	-0.808640209270417	0	0	0	Proteobacteria	2146	0
OTU_1313	1	0	0	1.37121253514812e-13	0	4	-0.808640209270417	0	0	0	Actinobacteria	953	0
OTU_1337	2	0	0	0.0148072830828408	1	1	-0.51866471643947	0.5	0	-1	Unclassified	395	0
OTU_1360	11	893.121447906092	6935	0.00251714491162154	0.218181818181818	0	1.76812395125438	0	0	-1	Acidobacteria	5244	1
OTU_1370	1	0	0	5.08981590077748e-06	0	5	-0.982707629823991	0	0	0	Actinobacteria	1438	0
OTU_1382	8	114.755596765456	2621	0.0614765038982779	0.428571428571429	0	-0.323265905237286	0.6875	1	-1	Proteobacteria	689	0
OTU_1396	3	54.1636145023175	964	0.0102451057401992	0	2	-0.0896892370404554	0	0	0	Bacteroidetes	212	0
OTU_1434	7	424.380730582379	4074	0.00516119426427076	0	2	0.799404069273624	0	0	-1	Firmicutes	192	0
OTU_1479	6	413.313305609691	3667	0.00471716886497499	0	2	0.577130742695104	0	0	0	Proteobacteria	378	0
OTU_1487	2	400	2454	0.000181213969303499	0	6	0	0	0	-1	Actinobacteria	159	0
OTU_1513	17	1764.72342477207	19430	0.00875783145555669	0	2	2.57759068190178	0.207612456747405	2	-1	Unclassified	246	0
OTU_1684	1	0	0	0.00194797493306963	0	2	-0.534235890197495	0	0	0	Firmicutes	199	0
OTU_1728	4	265.141269463985	3094	0.0105110549852905	0	2	0.132584089538065	0	0	-1	Unclassified	370	0
OTU_1769	3	12.387796099581	151	0.00177195402944487	0	2	-0.0896892370404554	0	0	0	Proteobacteria	184	0
OTU_1773	1	0	0	0.00194797493306963	0	2	-0.534235890197495	0	0	0	Firmicutes	207	0
OTU_1802	1	0	0	5.54735218941967e-58	0	21	0	0	0	-1	Cyanobacteria/Chloroplast	27266	1
OTU_1826	1	0	0	2.58301883148543e-05	0	1	-0.51866471643947	0	0	-1	Actinobacteria	1047	0
OTU_1835	2	400	1499	0.00761037761319319	0	2	-0.311962563618975	0	0	-1	Acidobacteria	211	0
OTU_1841	1	0	0	5.54735218941967e-58	0	20	0	0	0	-1	Firmicutes	173	0
OTU_1934	3	230.195238095238	1688	4.01764199911807e-13	0.333333333333333	4	-0.301445758485422	0	0	-1	Actinobacteria	763	0
OTU_1988	9	53.7266402565794	611	0.0644782647742148	0.416666666666667	3	-0.0375616787588184	0	0	-1	Proteobacteria	2033	0
OTU_2027	1	0	0	0.00758648964516877	0	2	-0.534235890197495	0	0	-1	Bacteroidetes	196	0
OTU_2172	13	4164.54932661379	28519	0.0347693732845312	0.0256410256410256	2	1.46622404900918	0.355029585798816	0	-1	Proteobacteria	272	0
OTU_2191	1	0	0	2.71839279208485e-13	0	4	-0.808640209270417	0	0	0	Proteobacteria	514	0
OTU_2230	2	0	0	0.0115459960872354	1	2	-0.534235890197495	0.5	0	-1	Acidobacteria	450	0
OTU_2293	9	72.9465095302717	996	0.000695727548135181	0.5	11	1.10365081107294	0	0	-1	Firmicutes	9733	1
OTU_2412	1	0	0	3.06350943922466e-07	0	5	-0.982707629823991	0	0	0	Actinobacteria	847	0
OTU_2591	6	527.333283282098	4626	0.00360760354830707	0	2	0.354857416116584	0.277777777777778	0	-1	Armatimonadetes	308	1
OTU_2793	2	0.607287784679089	7	0.00115028661031657	0	2	-0.311962563618975	0	0	-1	Unclassified	196	0
OTU_2932	3	479.104691097339	3179	0.0248468239958629	0.333333333333333	6	-0.637377439199098	0.444444444444444	0	-1	Unclassified	366	0
OTU_3148	2	0	0	0.01796692464692	1	1	-0.51866471643947	0.5	0	-1	Actinobacteria	1754	0
OTU_3446	1	0	0	5.32226139486663e-05	0	0	-0.846113369360202	0	0	-1	Firmicutes	1175	0
OTU_3634	43	5759.07453838959	42076	0.264759523846911	0.187153931339978	3	2.49849925261244	0.442401297998918	0	0	Proteobacteria	5549	0
OTU_3754	1	0	0	0.000426375957405629	0	2	-0.534235890197495	0	0	0	Proteobacteria	207	0
OTU_3822	2	798	2680	0.000431584070115155	0	1	-0.053196381173279	0	0	-1	Acidobacteria	2473	0
OTU_3895	1	0	0	5.54735218941967e-58	0	22	0	0	0	0	Proteobacteria	218	0
OTU_4163	2	400	1697	2.28571004032092e-13	0	4	-0.555042983877919	0	0	0	Bacteroidetes	917	1
OTU_4247	11	3719.9554227528	35777	0.00499543390858671	0.163636363636364	0	0.722429023008544	0.462809917355372	0	-1	Actinobacteria	5651	0
OTU_4524	1	0	0	0.010746131209248	0	3	-0.959765653802914	0	0	-1	Acidobacteria	362	0
OTU_4687	2	10.2850505050505	76	0.00367095625299346	0	0	-0.584689637298744	0	0	-1	Acidobacteria	4064	0
OTU_5062	1	0	0	0.000430225119276542	0	1	-0.51866471643947	0	0	0	Proteobacteria	4008	0
OTU_5155	10	770.911877155164	6278	0.033980717367231	0.244444444444444	0	0.722429023008544	0.46	0	0	Bacteroidetes	878	1
OTU_5625	1	0	0	1.04226941071271e-05	0	2	-0.534235890197495	0	0	0	Firmicutes	170	0
OTU_5678	2	2758	33509	6.88053584963052e-14	0	8	-1.0690449676497	0.5	0	0	Proteobacteria	1378	0
OTU_5730	6	189.602200577202	6408	8.94235040878876e-12	0.466666666666667	4	0.459345917692071	0	0	-1	Actinobacteria	965	0
OTU_5766	3	7	7	2.138286314636e-40	0.333333333333333	7	1.22474487139159	0	0	-1	Verrucomicrobia	1940	1
OTU_5886	6	28.2554689144885	492	0.000567154374463723	0.6	11	0.18394180184549	0	0	-1	Firmicutes	3101	0
OTU_6522	2	0	0	0.00461518201073214	1	0	-0.584689637298744	0	0	-1	Acidobacteria	715	0
OTU_6597	1	0	0	0.00269200766883473	0	0	-0.846113369360202	0	0	-1	Proteobacteria	4341	0
OTU_6608	3	0	0	0.0233483732302537	1	0	-0.584689637298744	0.444444444444444	0	-1	Acidobacteria	2750	0
OTU_7063	3	0.2	1	0.0017926884384506	0.666666666666667	11	-0.735767207381959	0	0	-1	Firmicutes	1090	0
OTU_7456	16	3464.6322796424	24733	0.0681143827758045	0.191666666666667	0	1.76812395125438	0.484375	0	-1	Acidobacteria	863	0
OTU_7888	7	508.239829566512	3029	0.00555678595925659	0.0952380952380952	0	0.722429023008544	0	0	-1	Acidobacteria	3236	0
OTU_7905	1	0	0	0.000427722749908444	0	2	-0.534235890197495	0	0	-1	Actinobacteria	112	0
OTU_8043	1	0	0	0.000165852719253445	0	13	0	0	0	-1	Acidobacteria	779	0
OTU_8100	3	0	0	0.000170887994038517	1	11	-0.735767207381959	0	0	0	Firmicutes	11153	1
OTU_8145	2	54.379202751275	695	0.00778860779162631	0	2	-0.311962563618975	0	0	-1	Acidobacteria	145	0
OTU_8148	1	0	0	4.17109759265287e-05	0	1	-0.51866471643947	0	0	-1	Proteobacteria	4844	0
OTU_8325	1	0	0	5.54735218941967e-58	0	21	0	0	0	-1	Cyanobacteria/Chloroplast	866	1
OTU_8377	1	0	0	0.012218023674632	0	3	-0.959765653802914	0	0	-1	Acidobacteria	1905	0
OTU_8379	7	746.703214647818	7136	0.0112207216143441	0	2	0.799404069273624	0	0	0	Bacteroidetes	192	0
OTU_8598	5	140.751849898308	1434	0.0027486712506066	0.4	0	0.199581558885629	0	0	-1	Acidobacteria	5663	1
OTU_8875	1	0	0	3.07467238696685e-05	0	11	-1.34890654686693	0	0	0	Firmicutes	1033	0
OTU_8971	1	0	0	0.000188133178789317	0	6	-0.637377439199098	0	0	0	Actinobacteria	196	0
OTU_9189	1	0	0	5.52401049693871e-11	0	4	-0.808640209270417	0	0	-1	Proteobacteria	668	0
OTU_9679	1	0	0	1.35895083861269e-06	0	1	-0.51866471643947	0	0	-1	Actinobacteria	1929	0
OTU_9746	1	0	0	2.32672814774917e-51	0	15	0	0	0	-1	Verrucomicrobia	5863	1
OTU_9779	3	154.68366831413	1849	0.00841126188594111	0	2	-0.311962563618975	0.444444444444444	0	-1	Proteobacteria	274	0
OTU_9905	3	799	2681	0.000432943020953768	0	1	0.412271954092912	0	0	-1	Unclassified	4684	1
OTU_9957	7	1070.9385998673	5941	0.0490158476365238	0.238095238095238	3	-0.613939163161378	0.571428571428571	0	-1	Proteobacteria	855	0
OTU_9994	3	185.879633195368	1416	0.000832022812080079	0	6	0	0.444444444444444	0	-1	Planctomycetes	149	0
OTU_10251	2	4.3337593070545	108	0.00995594674468871	0	2	-0.311962563618975	0	0	-1	Acidobacteria	183	0
OTU_10370	3	813.09361432701	6492	0.00257969807326493	0	2	-0.0896892370404554	0	0	-1	Acidobacteria	340	0
OTU_10488	16	218.459132800905	3210	0.146011442622658	0.541666666666667	3	0.654091302524253	0.1171875	0	-1	Actinobacteria	1177	0
OTU_10917	5	261.744444444444	770	0.000597101730773297	0.5	0	-0.0618421731758286	0.32	0	0	Actinobacteria	1926	0
OTU_10998	4	1.94285714285714	10	0.0012198464198381	0.833333333333333	0	-0.0618421731758286	0	0	-1	Acidobacteria	1381	0
OTU_11054	3	1079.32856314969	4268	0.000590170648423156	0	0	-0.323265905237286	0	0	-1	Proteobacteria	1484	0
OTU_11276	6	678.979571862094	7556	0.0124155202930135	0.0666666666666667	0	-0.0618421731758286	0.444444444444444	0	-1	Acidobacteria	534	0
OTU_11326	2	0	0	3.91230461908795e-14	1	4	-0.555042983877919	0	0	0	Proteobacteria	1081	0
OTU_11423	2	12	12	5.86391353591297e-41	0	7	0	0	0	-1	Verrucomicrobia	969	0
OTU_11791	7	46.3517573178113	740	0.000574734121419239	0.619047619047619	11	0.490511471587973	0	0	-1	Firmicutes	1985	0
OTU_11931	1	0	0	0.0124382618947022	0	3	-0.959765653802914	0	0	-1	Actinobacteria	922	0
OTU_12094	5	177.987322026586	2006	0.000814917189369159	0.3	0	0.199581558885629	0	0	-1	Acidobacteria	3264	0
OTU_12310	15	2318.21701963805	14495	0.0480496016327774	0.142857142857143	0	2.02954768331583	0.337777777777778	0	-1	Proteobacteria	3130	0
OTU_12359	1	0	0	0.000430225119276542	0	1	-0.51866471643947	0	0	-1	Acidobacteria	1672	0
OTU_12516	2	0	0	0.0174621117179329	1	3	-0.844490156922402	0	0	-1	Actinobacteria	921	0
OTU_12543	11	354.511278456916	7492	0.0894940300948051	0.490909090909091	3	0.192989315002205	0	0	-1	Actinobacteria	1527	0
OTU_12580	2	0	0	0.00956879883630406	1	0	-0.584689637298744	0	0	-1	Acidobacteria	900	0
OTU_12734	3	16	16	2.21723270459116e-40	0.333333333333333	7	1.22474487139159	0	0	-1	Verrucomicrobia	4234	1
OTU_13164	1	0	0	1.01866688555644e-48	0	12	-1	0	0	-1	Acidobacteria	798	0
OTU_13168	6	1.04715325524149	12	0.0537865209562011	0.866666666666667	3	-0.383388169400354	0	0	0	Actinobacteria	1219	0
OTU_13177	28	14565.7481798521	104949	0.17743019047489	0.238095238095238	3	1.23046878692681	0.451530612244898	0	0	Actinobacteria	2442	0
OTU_13791	3	1.28253968253968	8	1.06205020910268e-12	0.666666666666667	4	-0.301445758485422	0	0	-1	Proteobacteria	1520	0
OTU_14293	10	1616.87261904762	11254	4.85205050440488e-12	0.222222222222222	4	1.47373481926206	0	0	0	Proteobacteria	7408	1
OTU_14351	7	200.461706349206	1820	5.70173691629331e-12	0.476190476190476	4	0.712943143084569	0	0	0	Proteobacteria	2890	0
OTU_14574	11	1091.35610214133	8048	0.0767145502148254	0.381818181818182	3	-0.0375616787588184	0.297520661157025	0	-1	Acidobacteria	2865	0
OTU_14601	3	0	0	0.000497009527841746	1	11	-0.735767207381959	0	0	0	Firmicutes	1202	0
OTU_14617	1	0	0	8.74273122078636e-41	0	7	-1.22474487139159	0	0	-1	Verrucomicrobia	19474	1
OTU_14733	2	0	0	0.000588562888240278	1	10	0	0	0	-1	Actinobacteria	2187	0
OTU_14736	10	2662.81245602517	17685	0.00478612969974471	0.355555555555556	11	1.10365081107294	0.18	0	-1	Firmicutes	7599	1
OTU_14864	4	801.745349491453	6748	0.00331010409987781	0	2	0.132584089538065	0	0	0	Planctomycetes	182	0
OTU_15204	1	0	0	5.54735218941967e-58	0	17	0	0	0	-1	Acidobacteria	138	0
OTU_15640	1	0	0	0.00335963399618979	0	0	-0.846113369360202	0	0	-1	Acidobacteria	357	0
OTU_15903	2	0	0	4.51543875270991e-13	1	4	-0.555042983877919	0	0	-1	Proteobacteria	869	0
OTU_16045	4	11.1776214602904	122	0.0397902295765322	0.5	3	-0.613939163161378	0	0	-1	Actinobacteria	2280	0
OTU_16427	1	0	0	2.42558916829748e-05	0	1	-0.51866471643947	0	0	-1	Unclassified	2241	1
OTU_16473	2	400	1610	0.000744498539073446	0	1	-0.053196381173279	0	0	-1	Proteobacteria	1574	0
OTU_17111	1	0	0	0.000742161656699915	0	1	-0.51866471643947	0	0	0	Proteobacteria	1146	0
OTU_17156	3	1.01111111111111	5	0.000540436527919199	0.666666666666667	0	-0.323265905237286	0	0	0	Actinobacteria	1138	0
OTU_17462	1	0	0	2.42558916829748e-05	0	1	-0.51866471643947	0	0	-1	Verrucomicrobia	2013	1
OTU_17787	4	2.66737576430781	25	0.0335320211095243	0.5	3	-0.613939163161378	0	0	-1	Actinobacteria	2273	0
OTU_18010	1	0	0	0.00102451079892011	0	14	0	0	0	-1	Actinobacteria	1853	0
OTU_18117	1	0	0	0.000427722749908444	0	2	-0.534235890197495	0	0	0	Actinobacteria	140	0
OTU_18617	1	0	0	0.000111986317382879	0	11	-1.34890654686693	0	0	-1	Firmicutes	714	0
OTU_18641	3	0	0	0.022976501142251	1	3	-0.72921466004189	0	0	-1	Acidobacteria	1302	0
OTU_18671	4	17.4025021953895	151	0.00103926011553364	0.666666666666667	0	-0.0618421731758286	0	0	-1	Verrucomicrobia	423	0
OTU_18890	1	0	0	0.00102451079892011	0	14	0	0	0	-1	Actinobacteria	3612	0
OTU_19050	1	0	0	5.54735218941967e-58	0	19	0	0	0	0	Proteobacteria	2039	0
OTU_19222	3	2322.61586134454	28576	0.00112766076559463	0.333333333333333	1	-0.053196381173279	0.444444444444444	0	0	Actinobacteria	832	0
OTU_19287	1	0	0	6.85854763160576e-14	0	4	-0.808640209270417	0	0	-1	Proteobacteria	1002	0
OTU_19766	1	0	0	0.0024821503438425	0	3	-0.959765653802914	0	0	-1	Proteobacteria	532	0
OTU_19805	2	0	0	0.0079629550943719	1	1	-0.053196381173279	0	0	0	Proteobacteria	600	0
OTU_20055	1	0	0	8.74273122078636e-41	0	7	-1.22474487139159	0	0	-1	Verrucomicrobia	16552	1
OTU_20094	1	0	0	0.000282454646038309	0	3	-0.959765653802914	0	0	-1	Acidobacteria	597	0
OTU_20360	2	12.8529716993533	75	0.000745792986426446	0	6	0	0	0	-1	Proteobacteria	164	0
OTU_20452	1	0	0	0.000264282206947671	0	2	-0.534235890197495	0	0	-1	Proteobacteria	226	0
OTU_20797	25	1400.89018396654	16462	0.143408087453036	0.293333333333333	3	1.80684627132937	0	0	-1	Actinobacteria	5675	0
OTU_20810	4	4.5	7	6.50209960141392e-07	0.5	5	0.8315218406203	0	0	0	Actinobacteria	2331	0
OTU_21239	7	888.285119895993	11165	0.0521561604210586	0.428571428571429	3	-0.383388169400354	0.244897959183674	0	-1	Actinobacteria	3737	0
OTU_21262	8	1740.44662667601	15062	0.0119797298051175	0.107142857142857	0	0.461005290947087	0.375	0	-1	Verrucomicrobia	899	0
OTU_21361	24	597.037957425133	4542	0.134605338789239	0.271739130434783	3	1.69157077444886	0	0	-1	Acidobacteria	2113	0
OTU_21434	2	0	0	0.000106802806632601	1	0	-0.584689637298744	0	0	-1	Verrucomicrobia	719	0
OTU_21522	4	25085.8784199007	211199	0.00158389775470436	0	1	-0.053196381173279	0.625	1	0	Actinobacteria	4331	0
OTU_21582	4	882.946587672878	3551	0.0124796242239808	0	6	0.637377439199098	0.375	0	0	Gemmatimonadetes	596	1
OTU_21739	2	7	7	2.87881791265424e-41	0	7	0	0	0	-1	Verrucomicrobia	1135	0
OTU_21837	4	666.421796319102	6277	0.00405370726291754	0.333333333333333	0	-0.0618421731758286	0	0	0	Actinobacteria	1178	0
OTU_21841	1	0	0	0.000304847207771202	0	0	-0.846113369360202	0	0	-1	Proteobacteria	855	0
OTU_21849	1	0	0	1.01526210074806e-05	0	6	-0.637377439199098	0	0	-1	Proteobacteria	162	0
OTU_21915	5	420.450947354735	3878	0.000747818717664251	0.3	0	0.199581558885629	0	0	-1	Acidobacteria	4567	0
OTU_21937	1	0	0	2.93703451943735e-05	0	1	-0.51866471643947	0	0	0	Actinobacteria	809	0
OTU_22049	1	0	0	0.00381614903266148	0	0	-0.846113369360202	0	0	-1	Acidobacteria	1112	0
OTU_22051	1	0	0	0.00033410949549086	0	0	-0.846113369360202	0	0	-1	Unclassified	988	0
OTU_22064	1	0	0	1.17704893157405e-41	0	7	-1.22474487139159	0	0	-1	Verrucomicrobia	743	0
OTU_22242	3	111.451719738563	1035	0.00109028048441116	0.333333333333333	0	-0.584689637298744	0.444444444444444	0	-1	Proteobacteria	533	0
OTU_22338	3	0	0	1.01796485739196e-12	1	4	-0.301445758485422	0	0	0	Actinobacteria	752	0
OTU_22456	1	0	0	0.000379077084114443	0	0	-0.846113369360202	0	0	0	Proteobacteria	3771	0
OTU_22558	3	799	2997	0.00763441649092865	0	2	-0.0896892370404554	0	0	-1	Acidobacteria	347	0
OTU_22658	2	0	0	0.00290236588812705	1	0	-0.584689637298744	0	0	-1	Proteobacteria	1049	0
OTU_22698	1	0	0	0.000289158995510504	0	2	-0.534235890197495	0	0	0	Bacteroidetes	248	0
OTU_22728	4	0.601394764552659	13	0.0429442699526797	0.833333333333333	1	-0.51866471643947	0.625	1	-1	Proteobacteria	1042	0
OTU_22802	2	15	15	1.14630831347759e-40	0	7	0	0	0	-1	Verrucomicrobia	897	0
OTU_22899	1	0	0	0.000655675568665484	0	0	-0.846113369360202	0	0	-1	Acidobacteria	1700	0
OTU_22981	3	32	123	5.6968595063091e-06	0.666666666666667	5	0.226778683805536	0	0	0	Actinobacteria	2714	0
OTU_23091	2	0	0	0.000309242517645592	1	1	-0.51866471643947	0.5	0	0	Actinobacteria	1792	0
OTU_23115	2	0	0	0.000588562888240278	1	10	0	0	0	-1	Actinobacteria	731	0
OTU_23319	1	0	0	0.000742161656699915	0	1	-0.51866471643947	0	0	0	Proteobacteria	637	0
OTU_23377	1	0	0	1.28058392803209e-14	0	4	-0.808640209270417	0	0	0	Proteobacteria	1371	0
OTU_23828	6	972.490485052711	7430	0.010833830926785	0	2	0.132584089538065	0.5	0	-1	Unclassified	248	0
OTU_23906	10	233.829988863176	4950	0.0799930177956215	0.511111111111111	3	-0.268112672519842	0.42	0	-1	Actinobacteria	1093	0
OTU_24061	1	0	0	3.10460488462942e-12	0	4	-0.808640209270417	0	0	0	Proteobacteria	5274	0
OTU_24085	2	400	1512	3.31687759451583e-05	0	0	-0.584689637298744	0	0	-1	Crenarchaeota	3141	1
OTU_24090	7	8.275	26	0.000253743710999651	0.523809523809524	11	0.490511471587973	0	0	-1	Firmicutes	11437	1
OTU_24385	1	0	0	1.01866688555644e-48	0	12	-1	0	0	-1	Acidobacteria	985	0
OTU_24474	1	0	0	6.85854763160576e-14	0	4	-0.808640209270417	0	0	0	Proteobacteria	472	0
OTU_24660	1	0	0	5.54735218941967e-58	0	18	0	0	0	1	Crenarchaeota	1699	1
OTU_24748	2	0	0	2.35292586183614e-16	1	8	-0.534522483824849	0	0	0	Proteobacteria	2189	0
OTU_25138	1	0	0	0.00020211814645754	0	2	-0.534235890197495	0	0	0	Firmicutes	172	0
OTU_25187	1	0	0	2.32672814774917e-51	0	15	0	0	0	-1	Verrucomicrobia	1810	0
OTU_25345	3	0	0	6.93660536776808e-13	1	4	-0.301445758485422	0	0	0	Proteobacteria	789	0
OTU_25392	1	0	0	4.18969909367423e-05	0	0	-0.846113369360202	0	0	-1	Acidobacteria	11267	1
OTU_25900	15	588.333529775444	5314	0.132093773611114	0.542857142857143	3	0.654091302524253	0	0	-1	Actinobacteria	995	0
OTU_25972	2	0	0	6.54797678163419e-13	1	4	-0.555042983877919	0	0	0	Proteobacteria	1395	0
OTU_25976	1	0	0	0.000878074892626656	0	6	-0.637377439199098	0	0	-1	Proteobacteria	411	0
OTU_26248	12	219.959863075655	2926	0.102200821365665	0.560606060606061	3	0.0777138181216935	0.277777777777778	0	0	Actinobacteria	3045	0
