"","MEblack","MEblue","MEbrown","MEgreen","MEmagenta","MEpink","MEpurple","MEred","MEtan","MEturquoise","MEyellow"
"56",0.0944783383131929,0.0543754861804647,-0.0456025753821229,-0.0938789173453278,-0.0690497608288884,0.18915136448217,0.197360433626007,-0.0640516545017148,0.0305332924650051,0.000195957197760877,0.092959390369182
"57",0.0770749064781453,0.0502788083488895,-0.0719186694783296,-0.0736903407044009,-0.0713140402444718,-0.0539187958124663,-0.0526137158005969,-0.0150404853999409,0.319661296826531,-0.0481460334547585,0.0074301698803343
"58",-0.00781162065497278,0.0313342785037077,-0.0428941613457906,0.00115075894967102,-0.0385157561289854,0.0425897649930784,-0.048224165452238,0.021997957136172,-0.0228212171422604,-0.0392719613855267,-0.0505987481032269
"59",-0.0387104336503858,-0.0669941392643595,0.0328821858968992,-0.0862380785556233,-0.0680705043084796,0.451792710168542,-0.00212003872181927,-0.0241039036611529,-0.0624662930193935,0.0672717907210241,-0.041184978384236
"60",0.0872484564160696,0.00319660232019782,-0.0316895793054903,-0.099345761186584,-0.0744022872621382,0.108443067089502,0.013844868016655,-0.0585056338811879,-0.0253686551504396,-0.00719919049643682,0.0156809258180541
"61",0.0759618692579141,-0.113481988398017,0.00367022200021014,-0.107055500880759,-0.0721211052872409,0.064961062488444,0.458586871374207,-0.143007571608413,-0.0320579521707433,0.167567658602738,0.0752248398985187
"62",0.0334478152382452,-0.0533206474275719,0.0636510985709633,-0.0778722753133953,-0.0174555764554679,0.102414158852566,0.106558718491049,-0.0710998652515126,0.0691562765168744,0.0218790728949175,0.000538676399398197
"63",-0.189308800249701,-0.0932573327721055,0.098508867139306,0.0566545763681533,0.0152611666942565,0.0229399091660441,-0.0638499462591094,0.0831267963985144,-0.0952088090407901,0.0514041894021397,-0.107228847109577
"64",-0.059480920914016,-0.096920068431825,0.130920082173516,-0.0968333028899287,-0.0595568546212688,0.072196238612211,0.112023590353733,-0.0580021894113426,0.0133424407487874,0.159852446275787,-0.0452356722275181
"65",0.00282646564371702,0.0788689759563467,-0.0242235729412238,-0.0437112174562021,-0.0458600171493073,-0.0870013311887011,-0.0775732248885478,0.0695381105456918,-0.0607923246393256,-0.0460008340866532,-0.0431150725087458
"66",0.0288317499625085,0.106714204151528,-0.0829814180847082,-0.036104956072934,-0.0213735101364093,-0.00425299804171139,0.022934678780955,0.0173454168204241,-0.00812616564190203,-0.0465357258203006,0.0364350830175726
"67",0.138079141818217,0.115945188573218,-0.127642475000189,-0.0290845061434447,-0.0615009203525026,-0.0228575588663256,-0.0511553989407461,-0.0192849108668887,0.0625428281433556,-0.0992306321616714,0.167029142754421
"68",0.00334937455130486,-0.0879265552895878,0.111083225681379,-0.105419965345335,-0.0640857913296815,0.244531993818337,0.0162787316396467,-0.113512577959859,-0.0813668289248824,0.182804911131205,-0.05581887376394
"69",0.0374171770040825,0.0420432821244704,-0.106678890243642,0.182458369831524,-0.0401760760793865,-0.0959122512354506,-0.0770158643227548,0.000299794747649253,-0.0216042537396982,-0.112881787120612,-0.0219349165612895
"70",0.0516049515670379,0.024193809341456,-0.0402147764800895,-0.0828220928386603,-0.0665375341404267,0.168555798359616,-0.0472341531921567,0.0449028832399521,-0.0619620965990084,-0.0375466104117774,-0.0228886912006365
"71",-0.0473753721300691,-0.00885792787162493,-0.0108935830310393,0.140257762046324,0.0163262032585724,0.0413646661891751,-0.0835025032194659,0.212190629132896,-0.0770737409700791,-0.0370850598116138,-0.0948509546359679
"72",-0.1992306032963,-0.0953445157581774,0.151039240889322,-0.10317018157746,-0.0645628435441333,0.106912943864579,-0.0732869939538574,0.0374913000036975,-0.0320111932840253,0.142090605696967,-0.0907273848944583
"73",-0.00586590079577816,-0.0345468693111621,0.0394691530018893,-0.0822406917523604,-0.0401644939960551,0.0981475671908189,0.00175347592449437,0.016882994479549,0.0337395111972598,0.0587216092620815,-0.0337127064556886
"74",0.0555472564641719,-0.0430793984790028,0.00516401104069773,0.137813160488915,0.211575617870698,-0.0202467313282438,0.117576962212788,-0.0658771945009369,-0.09000649391396,0.0047025009747371,0.0210197316264656
"75",0.135043264208993,0.000212116550948147,-0.0822740655071231,-0.0940971501731458,-0.069769032776228,0.101657676861488,0.172772405178998,-0.101377929974613,0.0342838238202214,-0.0685144140319455,0.203973371413008
"76",0.100150124443347,0.0174890120767245,-0.116679371989602,0.00552905492283268,0.0526262133492269,-0.10856054178316,0.0220477401187278,-0.0891371076016507,-0.00921338389352789,-0.107063977453406,0.151986694615024
"77",0.130277658044802,0.0783977668462186,-0.0880397462773436,-0.0685921803431054,-0.0239715061100962,-0.0413622590656387,-0.0314799208145622,-0.0673082006656888,0.0887424512204089,-0.110833218404516,0.176420972616283
"78",0.0461315266312717,0.068273082046337,-0.10385741918735,-0.0266020181638105,0.0535549004995609,-0.0838936811616311,0.0076800283381001,-0.0298513549817302,0.117336832542016,-0.102913078071018,0.145558760970954
"79",0.0813684045893519,-0.053763133230342,-0.0196734108312165,0.0568291961554216,0.255300717412426,0.0713412937500877,0.205188672425667,-0.105759697188575,-0.0591045181636634,-0.0240125398000096,0.0817431275755683
"80",0.0679720696605777,-0.0392088423311646,-0.022641625451463,-0.072000521036874,-0.0543725105915023,0.0388748130615375,0.257016439281962,-0.0843190248047124,-0.0390215374154139,0.018406612393636,0.0953991072881624
"81",0.0218569663642583,-0.0598820566932934,-0.0145070289398382,0.0391554928741079,-0.0219911606593912,-0.0804551773315724,-0.0676672337046014,0.0049984133782609,0.477236210552239,-0.0495414691351139,-0.063823160003317
"82",0.0670055552981247,0.0533322992895444,-0.0222708176674439,-0.0919170078418152,-0.0622078601673569,0.0251854476401631,-0.0107962674876873,0.0938707740157608,0.0163843055518618,0.0160025087055729,0.0154998686999215
"83",0.0526691096474197,0.100720489133466,-0.0701069566550817,-0.059750057823932,-0.0274726030064179,0.00360128306885237,-0.0373666425828057,0.0421119991351171,-0.0124622112521693,-0.0704681920802341,0.0703491044197372
"84",0.00252679783399615,-0.00335459553337974,0.000859975635430491,0.0891930276744766,0.123687117778969,-0.0348561428239571,-0.0189512235541115,0.0196058680815059,-0.0617526874831899,-0.0179966033126074,-0.0176505324844031
"85",0.0283503221248282,-0.0541809576786933,-0.00148993125162262,-0.0890319279243733,-0.0636205018290193,0.123234621089652,0.00952826725183434,-0.0101978214312912,0.0500163770732946,-0.0155470181128274,-0.0190283972633376
"86",-0.0436900090759276,-0.0477846879113075,0.0339600920302539,0.14507620678967,0.192583002709549,-0.110330809672113,-0.0227384025991998,0.0449044903340608,0.0618497725432924,-0.0212026375450847,-0.0349358555252372
"87",-0.172428753963541,-0.125099280086012,0.166091422606419,-0.0477739185398205,-0.0306958486418184,0.176595748595927,0.0483058337120559,-0.0725502513461566,-0.0729874039986131,0.193228093563886,-0.0714656663714989
"88",-0.00139274007945603,-0.0464624173456951,0.082627865348636,-0.0700898966700277,-0.0258592568479977,-0.0386053795866509,0.0729387593561451,-0.0338934886509647,0.0720490526480822,0.0895898636321413,-0.0165321890603611
"89",0.0707399927098032,0.119305498506333,-0.0881035142274895,-0.0526960593640751,-0.0291625499257773,-0.00563120353905712,-0.0753130762886036,0.0407546541521623,-0.0342368477654644,-0.0861298007023164,0.0640962427452927
"90",0.0140386125975046,0.0232798526113831,-0.0488369802087204,-0.00674286029845311,-0.0252225679100338,0.160856186415849,-0.0314389140974436,-0.0063365106330571,-0.0460001108743916,-0.0620036782505196,-0.012296952267722
"91",0.170128402115944,0.0309897240243079,-0.0491623994398797,-0.0946116649499861,-0.0572073868640452,0.100316294945709,-0.0303501189398728,-0.105111479585434,-0.0116230602672002,-0.0588545074870764,0.146436731818317
"92",-0.0100977061139525,-0.0332095400754319,0.0504409490209038,-0.0727125049300307,-0.0413354209282221,0.131631211625288,0.0126897302047834,-0.0589659281802119,-0.0339589283694995,0.0951475539046467,-0.00967070039269977
"93",0.123200284118891,0.155376224330348,-0.0740829750718734,0.163367266995863,-0.00436899243839507,-0.0672800793820271,-0.0681178846002553,0.0668085926433799,-0.0707597053616281,-0.113317221979216,0.0157869193350595
"94",-0.0186184128307118,-0.0233305046223526,0.0190702338267786,0.0110424955256478,-0.0200918642965687,-0.0603174574465771,-0.0888125816669097,0.0686908271854449,0.150136548305386,-0.0173255953525329,-0.0733956115600901
"95",-0.125650526105483,-0.06376020711065,-0.0060977098686964,-0.0372197779401933,0.114412288723328,0.0120582608893047,-0.0866123664928852,0.124757852442067,-0.0645441329198561,-0.0151500924549464,-0.0836636130457717
"96",-0.0347328843363726,-0.0141040607344169,0.128051801010482,-0.0960071938806905,-0.026824166191009,0.114282444516691,0.00923361273033831,0.0211122487757931,-0.0544847033682498,0.143382694348935,-0.0360514719665555
"97",0.0255450103335714,0.0106338848958235,-0.0449265998362742,-0.0157983945682385,-0.0479370671702241,0.170422397493726,0.00850853361279399,-0.0136354391087651,0.0504641091515577,0.010551754792272,0.0420797107891706
"98",0.0652549586661951,-0.0856138617256488,0.0422746866909308,0.104953095776394,0.0201678991827988,0.00602716777953159,0.117526779379276,-0.0847030674987645,0.065412896257991,0.0424462478274999,0.00632798417680981
"99",0.136914803267034,-0.00617117419023808,-0.0876377097776571,-0.0520960600491037,-0.0653494107743718,-0.12355092278827,-0.0168279769571695,-0.144205458764274,0.114136718743379,-0.123211216563033,0.36374519137238
"100",0.258084783117211,0.062248497446469,-0.128928233600912,-0.0612915707961346,-0.0718554562605505,-0.0591111292524089,-0.0248700316236811,-0.133939541443941,0.0510553606582062,-0.114595767400403,0.384669605246759
"101",0.0306458995836395,-0.00484330779857604,-0.0787315199117316,-0.0163433356677912,-0.0409967447267775,-0.0884798461390349,-0.0192034082137013,-0.026043124771742,0.133971320716733,-0.0708581635114458,-0.00759056408793185
"102",0.0254549642435212,0.113460584579976,-0.0644933833794405,-0.0789325472670994,-0.0696404009406274,-0.0103645594400131,-0.0435886380221956,0.13329758993723,-0.0373887071167027,-0.0494198467201433,0.0346708452070435
"103",0.0505066452452272,-0.0667353712728634,-0.0413712743717634,0.1032693102669,0.0333817423287453,0.0170451060626784,0.396362449137245,-0.101917347214194,-0.0199009751454476,-0.0335788950669829,0.146809561374391
"104",0.106108053830572,0.145096322274899,-0.0902604142284156,-0.0852067896213849,-0.0650158182338075,0.00782089532394472,0.0878397367507641,-0.00681673829162669,-0.0161400695527727,-0.0819780579257635,0.117667157407685
"105",0.127253852304554,0.00732422844747809,-0.0668069975396359,0.167754873564254,-0.049532204821498,-0.0537300219714612,-0.0186717834236146,-0.0953846237184844,0.0396275839557671,-0.0841656694883468,0.102847191264139
"106",0.0872467991771833,-0.0013495029967492,-0.0318352591916427,-0.00734739605681683,-0.0360341781689226,-0.0475301717773705,-0.0289366310345317,-0.0118877076163244,-0.0131107590828729,0.0107928085397645,-0.00169026910410725
"107",0.0853973217181096,0.055538933197852,-0.126721487509516,-0.0278623507702018,-0.0734515927823751,-0.0485109105655114,0.0666042414066622,-0.0349084878640566,-0.0241458947777781,-0.100510662866812,0.192473156160173
"108",0.043162236833858,0.0083161367701768,-0.0179938903164627,-0.0288201201597354,0.0730788221028183,-0.000412993221689076,0.0143756013169209,-0.0490998270911353,-0.00221726475538284,-0.0259117534512463,0.0108106200592241
"109",0.0435090276702955,-0.0707701533506321,-0.0638428703627004,-0.0630838738247676,-0.0467969559076007,-0.0288406527199792,0.237573890877812,-0.117455456318741,0.0600097900810088,-0.0388137643214363,0.089563018078837
"110",0.00906299215981778,-0.0712363213897776,0.122986033871695,-0.084524230408879,-0.0260887302051738,0.0435508218702399,0.106757635735378,-0.0948106113591742,0.0281373089653247,0.117932950849188,-0.0307794527965897
"111",-0.116420964694346,-0.131087508757376,0.10812905351866,-0.0653410136721833,0.0272886003474067,0.0295951357736643,-0.0202587170353723,-0.0968790917723281,-0.0912898269842528,0.114123140943063,-0.0817887573282638
"112",-0.11589547340034,-0.107588192642983,0.249391438780652,-0.106191076163424,-0.0686122898789799,0.13552314986603,0.0551924975496786,-0.0787617369969036,-0.0493026787041604,0.278452508900381,-0.0549073635698065
"113",0.0855260292629707,0.132928736250505,-0.182114042650833,0.0770398662932898,-0.0703555712732657,-0.10026753728036,-0.0778419458910679,-0.059289383024143,0.0103495293986042,-0.150855453699314,0.136355210081638
"114",0.128368765814762,0.146870527867282,-0.0945035175076367,0.00704408733973875,-0.0441037292647745,-0.0876959123380438,-0.0491541636026285,0.0537216784262141,-0.0618572727945996,-0.0708330898461871,0.0217058621451379
"115",0.130869261084712,0.0137312169384516,-0.0563764681787551,-0.0406365004742662,-0.0582409435545319,-0.0459002329519134,0.00192396601557863,-0.088012928390619,0.0350490817560558,-0.0504312950089108,0.160603510345696
"116",0.084018178301254,-0.00123160084821676,-0.0141092096101338,-0.0874878087266347,-0.0628287704797463,-0.0626812660598784,-0.0379430215293514,-0.0459427160573818,0.0755512607159115,0.0106328737889659,0.0384581425737107
"117",0.0389539255316357,0.0896097083687315,-0.0823383625207869,-0.0181980800263792,-0.056874030701449,-0.0196366247551347,-0.0286206977253816,0.0754541062990114,-0.0328626013535234,-0.0822117510966146,0.0372152612826908
"118",0.0212369487119641,-0.00990957172929659,-0.0166741313518215,-0.065657388945191,-0.0543981794002117,-0.0209467855485132,-0.0540754400439912,0.0134032487889802,0.283714018209147,-0.00665722028182203,-0.0377910792848204
"119",-0.140283704928298,-0.032496036551808,0.0433952348616497,0.0139118908968733,0.139269365930945,-0.0306303508913323,-0.0790371974732128,0.203683603858585,0.0134182404628682,0.0323464781115487,-0.0829662706816169
"120",-0.150559980506939,-0.0614628294705296,0.0567076815841411,-0.0880501200960702,-0.0379947701966085,-0.0382380432127059,-0.0699988695284595,-0.0150647914428685,0.0548182076708249,0.0524102058561367,0.0548624436746107
